,matrix,Tcsr,Topt,OptimumFormat,speedup,experiment,matrix_id
2541,jnlbrng1,0.00146292,0.000910087,2,1.6074507162502047,a64fx-square_set-serial-1000,218
873,atmosmodm,0.00421266,0.00262074,5,1.607431488816136,archer2-square_set-openmp-1000,80
3936,wikipedia-20070206,0.00463391,0.00288401,0,1.6067593385598524,instinct-square_set-hip-1000,118
2542,mycielskian2,1.739e-07,1.08231e-07,2,1.6067485286101024,a64fx-square_set-serial-1000,20
370,caidaRouterLevel,0.0003082,0.000191825,0,1.6066727485989836,cirrus-square_set-openmp-1000,312
3265,boyd1,0.00139386,0.000867888,0,1.6060367236325424,ampere-square_set-cuda-1000,26
2543,obstclae,0.00146177,0.000910521,2,1.6054215114203847,a64fx-square_set-serial-1000,246
874,Hardesty1,0.0045558,0.002838,5,1.6052854122621565,archer2-square_set-openmp-1000,79
2544,GD97_a,3.15255e-06,1.96449e-06,0,1.6047676496189849,a64fx-square_set-serial-1000,771
1915,kmer_V1r,0.450575,0.280785,0,1.6046975443844935,a64fx-square_set-openmp-1000,836
875,rajat13,3.22713e-05,2.01127e-05,0,1.6045235100210313,archer2-square_set-openmp-1000,82
371,c-63,0.000108505,6.76301e-05,0,1.6043891699110309,cirrus-square_set-openmp-1000,313
2545,fd18,0.000600995,0.000374644,0,1.6041762313022496,a64fx-square_set-serial-1000,1020
2546,bcspwr05,1.67065e-05,1.04229e-05,0,1.6028648456763472,a64fx-square_set-serial-1000,1021
65,sx-askubuntu,0.0002985,0.000186297,0,1.6022802299553938,cirrus-square_set-cuda-1000,65
3937,rajat27,0.00021922,0.000136996,0,1.60019270635639,instinct-square_set-hip-1000,1193
3938,flickr,0.000867662,0.000542234,0,1.600161553867887,instinct-square_set-hip-1000,73
372,mult_dcop_03,6.54135e-05,4.08856e-05,0,1.5999153736278788,cirrus-square_set-openmp-1000,43
1171,bcsstm35,7.20688e-05,4.50519e-05,0,1.599683920101039,archer2-square_set-serial-1000,554
876,vsp_finan512_scagr7-2c_rlfddd,0.000679709,0.000425065,0,1.5990707303588862,archer2-square_set-openmp-1000,269
2547,bcspwr06,5.45666e-05,3.41306e-05,0,1.598758884988837,a64fx-square_set-serial-1000,496
877,atmosmodl,0.00423138,0.0026497,5,1.5969279541080121,archer2-square_set-openmp-1000,81
3939,Sieber,0.000197025,0.000123401,0,1.5966240143921038,instinct-square_set-hip-1000,661
1172,dictionary28,0.000819116,0.000513123,0,1.5963346020349898,archer2-square_set-serial-1000,485
2548,mimo8x8_system,0.000530939,0.000332641,0,1.596132166509841,a64fx-square_set-serial-1000,706
2549,pde225,8.28144e-06,5.18886e-06,2,1.5960037464876677,a64fx-square_set-serial-1000,690
1431,cit-Patents,0.0150146,0.0094141,0,1.5949055140693216,xci-square_set-openmp-1000,301
1916,c-55,0.000280382,0.000175828,0,1.5946379416247698,a64fx-square_set-openmp-1000,347
3940,t3dh_a,0.000187773,0.000117789,3,1.5941471614497107,instinct-square_set-hip-1000,1383
1432,TSOPF_FS_b39_c7,0.000495732,0.000311117,0,1.593394125039776,xci-square_set-openmp-1000,105
599,usroads-48,0.000806458,0.000506212,0,1.5931230393590037,cirrus-square_set-serial-1000,477
3941,t3dh,0.000187715,0.000117938,3,1.5916413708897896,instinct-square_set-hip-1000,1389
2550,Ill_Stokes,0.00243352,0.00152979,5,1.5907542865360607,a64fx-square_set-serial-1000,1022
1433,mycielskian15,0.00434388,0.00273185,0,1.5900873034756664,xci-square_set-openmp-1000,422
2551,ABACUS_shell_ud,0.00169605,0.0010667,5,1.5899971875878878,a64fx-square_set-serial-1000,217
3942,t3dh_e,0.00018772,0.000118078,3,1.589796575145243,instinct-square_set-hip-1000,1392
1434,gupta1,0.00098259,0.000618281,0,1.5892288457837132,xci-square_set-openmp-1000,280
1435,TSOPF_FS_b162_c1,0.000453912,0.000285689,0,1.5888326116861342,xci-square_set-openmp-1000,271
3943,rgg_n_2_23_s0,0.00866937,0.00545747,4,1.5885327816735593,instinct-square_set-hip-1000,119
2552,netscience,6.54608e-05,4.12374e-05,0,1.587413367477096,a64fx-square_set-serial-1000,1023
2553,saylr1,8.77287e-06,5.52698e-06,2,1.5872809382339,a64fx-square_set-serial-1000,455
2554,662_bus,2.47408e-05,1.55876e-05,0,1.5872103466858272,a64fx-square_set-serial-1000,1024
3944,wikipedia-20060925,0.00349176,0.00220065,0,1.5866948401608614,instinct-square_set-hip-1000,122
1553,bcsstm37,9.12752e-05,5.75792e-05,0,1.5852113263122793,xci-square_set-serial-1000,490
2555,qh768,2.84002e-05,1.79163e-05,0,1.585159882341778,a64fx-square_set-serial-1000,1025
2556,mimo28x28_system,0.000527551,0.000332864,0,1.5848845174005,a64fx-square_set-serial-1000,695
1917,nxp1,0.0015065,0.000950983,0,1.5841502950105313,a64fx-square_set-openmp-1000,27
373,sx-mathoverflow,8.27671e-05,5.22969e-05,0,1.5826387414932817,cirrus-square_set-openmp-1000,314
2557,shallow_water1,0.00303646,0.00191895,0,1.5823549336876939,a64fx-square_set-serial-1000,790
3945,rgg_n_2_24_s0,0.0225771,0.0142718,4,1.5819378074244315,instinct-square_set-hip-1000,96
600,bcsstm09,2.03769e-06,1.28833e-06,0,1.5816522164352302,cirrus-square_set-serial-1000,478
374,mult_dcop_01,6.53251e-05,4.13701e-05,0,1.5790413849616027,cirrus-square_set-openmp-1000,45
1918,rajat24,0.0011566,0.00073248,0,1.5790192223678463,a64fx-square_set-openmp-1000,18
375,av41092,0.000344836,0.000218395,0,1.5789555621694635,cirrus-square_set-openmp-1000,315
2558,lns_131,6.58464e-06,4.17034e-06,0,1.5789216226974299,a64fx-square_set-serial-1000,1026
2559,bips07_1693,0.000528348,0.000334835,0,1.577935401018412,a64fx-square_set-serial-1000,693
3946,oilpan,0.000165963,0.000105254,3,1.5767856803541909,instinct-square_set-hip-1000,1396
2560,bcspwr08,6.20519e-05,3.93562e-05,0,1.5766740691428542,a64fx-square_set-serial-1000,486
2561,shallow_water2,0.00302679,0.00192127,0,1.5754110562284322,a64fx-square_set-serial-1000,789
2562,mimo46x46_system,0.000524941,0.000333313,0,1.5749190700632738,a64fx-square_set-serial-1000,632
878,c-59,0.000282772,0.000179577,0,1.5746559971488554,archer2-square_set-openmp-1000,300
3947,fullb,0.000443342,0.000281559,3,1.5745971537049073,instinct-square_set-hip-1000,1456
2563,barth,0.000275733,0.000175266,0,1.5732258395809797,a64fx-square_set-serial-1000,501
3948,audikw_1,0.0027272,0.00173553,4,1.571393176724113,instinct-square_set-hip-1000,1457
2564,b_dyn,4.707e-05,2.99727e-05,0,1.57042909047233,a64fx-square_set-serial-1000,1027
376,wiki-topcats,0.0189813,0.0120912,0,1.5698441842000794,cirrus-square_set-openmp-1000,316
1919,mycielskian15,0.0066346,0.00423056,0,1.56825573919292,a64fx-square_set-openmp-1000,422
2565,GD99_b,2.40733e-06,1.53536e-06,0,1.567925437682368,a64fx-square_set-serial-1000,803
1173,GD01_Acap,2.64023e-06,1.68513e-06,0,1.5667811978897772,archer2-square_set-serial-1000,475
601,bcsstm11,2.63796e-06,1.68422e-06,0,1.5662799396753393,cirrus-square_set-serial-1000,479
879,blockqp1,0.00064816,0.000413841,4,1.5662053783941172,archer2-square_set-openmp-1000,38
2566,b2_ss,4.70515e-05,3.00902e-05,0,1.5636818631979847,a64fx-square_set-serial-1000,1028
1920,c-33,0.00010434,6.6751e-05,0,1.5631226498479422,a64fx-square_set-openmp-1000,378
602,Wordnet3,0.000444847,0.000284748,0,1.5622480228131543,cirrus-square_set-serial-1000,480
880,mult_dcop_02,0.000103895,6.65562e-05,0,1.561011596214928,archer2-square_set-openmp-1000,46
1921,rajat18,0.000244698,0.000156861,0,1.559967104634039,a64fx-square_set-openmp-1000,32
377,vsp_c-60_data_cti_cs4,0.00010883,6.98057e-05,0,1.5590417401444296,cirrus-square_set-openmp-1000,317
881,soc-sign-Slashdot090221,0.000356496,0.000228868,0,1.5576489504867435,archer2-square_set-openmp-1000,304
882,mawi_201512012345,0.0621829,0.039946,0,1.556674009913383,archer2-square_set-openmp-1000,1
3949,dielFilterV3real,0.00339519,0.00218384,4,1.5546880723862555,instinct-square_set-hip-1000,1458
603,minnesota,1.47189e-05,9.46791e-06,0,1.5546092009746608,cirrus-square_set-serial-1000,481
1174,m3plates,2.10571e-05,1.35656e-05,0,1.552242436751784,archer2-square_set-serial-1000,530
1922,c-39,0.000137796,8.88106e-05,0,1.551571546639703,a64fx-square_set-openmp-1000,341
3950,kron_g500-logn20,0.00547591,0.00353138,0,1.5506430913693794,instinct-square_set-hip-1000,107
3951,pkustk10,0.000180793,0.000116666,3,1.549663140932234,instinct-square_set-hip-1000,1357
2567,steam1,2.62469e-05,1.69394e-05,5,1.549458658512108,a64fx-square_set-serial-1000,730
378,c-48,6.20469e-05,4.0084e-05,0,1.5479218640854209,cirrus-square_set-openmp-1000,318
883,soc-sign-Slashdot090216,0.000349535,0.000225921,0,1.5471558642180232,archer2-square_set-openmp-1000,324
2568,epb0,7.70204e-05,4.97984e-05,0,1.5466440688857475,a64fx-square_set-serial-1000,1029
379,mawi_201512012345,0.0426948,0.0276202,0,1.545781710487252,cirrus-square_set-openmp-1000,1
604,NotreDame_yeast,1.16862e-05,7.57134e-06,0,1.5434784331439348,cirrus-square_set-serial-1000,482
1923,vsp_c-30_data_data,0.000141693,9.19087e-05,0,1.5416712454860095,a64fx-square_set-openmp-1000,328
1436,in-2004,0.0065846,0.00427666,0,1.5396594538728823,xci-square_set-openmp-1000,361
2569,adaptive,0.362673,0.235632,0,1.5391500305561214,a64fx-square_set-serial-1000,811
2570,bcspwr10,0.000212302,0.000137938,0,1.5391117748553698,a64fx-square_set-serial-1000,1030
1554,internet,0.00152768,0.000992983,0,1.5384754824604248,xci-square_set-serial-1000,405
1175,bcsstm02,2.59315e-07,1.68636e-07,0,1.5377202969709907,archer2-square_set-serial-1000,595
1555,fpga_dcop_01,3.32861e-05,2.16487e-05,5,1.537556527643692,xci-square_set-serial-1000,769
1437,boyd2,0.00065005,0.00042293,0,1.5370155817747617,xci-square_set-openmp-1000,9
3952,Lin,7.4202e-05,4.83166e-05,2,1.5357454787795501,instinct-square_set-hip-1000,130
884,c-63,0.000244977,0.000159581,0,1.5351263621609088,archer2-square_set-openmp-1000,313
885,mawi_201512020000,0.121492,0.0793505,0,1.5310804594804066,archer2-square_set-openmp-1000,0
380,hollywood-2009,0.0645778,0.0421898,0,1.5306495882891127,cirrus-square_set-openmp-1000,319
886,c-69,0.000350473,0.000229024,0,1.5302894019840716,archer2-square_set-openmp-1000,327
3953,uk-2002,0.0193637,0.0126554,4,1.530074118558086,instinct-square_set-hip-1000,1459
887,soc-sign-Slashdot081106,0.000328282,0.000215284,0,1.524878764794411,archer2-square_set-openmp-1000,330
605,GD00_a,7.92584e-07,5.20064e-07,0,1.5240124292394783,cirrus-square_set-serial-1000,483
2571,qh1484,5.7162e-05,3.75173e-05,0,1.5236171046423916,a64fx-square_set-serial-1000,1031
381,FullChip,0.0155552,0.0102124,0,1.523167913516901,cirrus-square_set-openmp-1000,3
888,exdata_1,0.00141512,0.00093099,0,1.5200163267059796,archer2-square_set-openmp-1000,302
2572,patents,0.592816,0.39026,0,1.5190283400809717,a64fx-square_set-serial-1000,333
3954,Chebyshev2,0.000184513,0.000121539,0,1.5181382107800787,instinct-square_set-hip-1000,658
2573,rajat07,0.00055357,0.0003651,0,1.5162147356888525,a64fx-square_set-serial-1000,1032
606,bcsstm08,1.83949e-06,1.21375e-06,0,1.5155427394438723,cirrus-square_set-serial-1000,454
1176,roadNet-CA,0.0228886,0.0151031,0,1.5154901973766974,archer2-square_set-serial-1000,566
1177,roadNet-TX,0.0157564,0.010409,0,1.5137285041790758,archer2-square_set-serial-1000,552
2574,rajat08,0.00072213,0.00047727,0,1.5130429316738951,a64fx-square_set-serial-1000,1033
3266,Raj1,0.00157604,0.00104184,0,1.512746678952622,ampere-square_set-cuda-1000,25
2575,rajat06,0.000408199,0.00026997,0,1.5120161499425862,a64fx-square_set-serial-1000,1034
3955,qa8fm,8.13198e-05,5.37921e-05,3,1.511742430579955,instinct-square_set-hip-1000,148
2576,saylr3,3.65068e-05,2.41591e-05,0,1.5110993373097508,a64fx-square_set-serial-1000,910
3956,qa8fk,8.09662e-05,5.35995e-05,3,1.5105775240440675,instinct-square_set-hip-1000,140
2577,HTC_336_9129,0.00954053,0.00631646,0,1.5104235600320433,a64fx-square_set-serial-1000,53
3957,c-61,0.0002216,0.000146715,0,1.510411341716934,instinct-square_set-hip-1000,352
2578,rajat10,0.0011239,0.000744488,0,1.5096280934011026,a64fx-square_set-serial-1000,1035
889,soc-Slashdot0902,0.000574804,0.000380782,0,1.5095356398149073,archer2-square_set-openmp-1000,295
2579,rajat09,0.000913414,0.000605138,0,1.5094309066692226,a64fx-square_set-serial-1000,1036
890,c-36,5.2585e-05,3.48451e-05,0,1.5091074498279526,archer2-square_set-openmp-1000,659
1924,c-49,0.000133517,8.85041e-05,0,1.5085967768724837,a64fx-square_set-openmp-1000,662
891,c-72,0.00040056,0.000265595,0,1.5081609217040985,archer2-square_set-openmp-1000,108
2580,nopss_11k,0.000471137,0.000312405,0,1.5080968614458796,a64fx-square_set-serial-1000,1037
382,G3_circuit,0.00170744,0.00113227,5,1.5079795455147622,cirrus-square_set-openmp-1000,320
1925,rajat20,0.00034811,0.000230919,0,1.5074983002697915,a64fx-square_set-openmp-1000,34
892,ACTIVSg70K,6.93451e-05,4.60124e-05,0,1.507095913275552,archer2-square_set-openmp-1000,476
2581,rajat03,0.000283239,0.00018799,0,1.5066705675833822,a64fx-square_set-serial-1000,1038
1178,roadNet-PA,0.0126356,0.00839078,0,1.5058909898722168,archer2-square_set-serial-1000,375
1926,mycielskian14,0.002169,0.00144084,0,1.5053718664112599,a64fx-square_set-openmp-1000,294
383,Transport,0.00583132,0.00387457,2,1.5050237832843387,cirrus-square_set-openmp-1000,61
2582,fs_680_1,2.53681e-05,1.68598e-05,0,1.5046501144734812,a64fx-square_set-serial-1000,1039
2583,fs_680_2,2.54231e-05,1.69007e-05,0,1.5042631370298274,a64fx-square_set-serial-1000,403
893,loc-Brightkite,0.000274495,0.000182482,0,1.504230554246446,archer2-square_set-openmp-1000,309
894,mawi_201512020130,0.437343,0.291065,0,1.5025612835620907,archer2-square_set-openmp-1000,326
2584,fs_680_3,2.53861e-05,1.68964e-05,0,1.5024561445041549,a64fx-square_set-serial-1000,845
3958,ljournal-2008,0.00741038,0.00493469,0,1.5016910890045778,instinct-square_set-hip-1000,325
1556,ch5-5-b3,9.72841e-06,6.47931e-06,5,1.5014577169482555,xci-square_set-serial-1000,770
2585,sherman1,3.65511e-05,2.43732e-05,0,1.4996430505637341,a64fx-square_set-serial-1000,911
1438,c-big,0.000958774,0.000639443,0,1.499389312260827,xci-square_set-openmp-1000,57
2586,bloweybl,0.00114985,0.000767197,0,1.4987675916355252,a64fx-square_set-serial-1000,59
3959,lowThrust_4,0.000238442,0.000159254,0,1.4972433973400983,instinct-square_set-hip-1000,907
895,c-big,0.00116997,0.000782024,0,1.4960794042126584,archer2-square_set-openmp-1000,57
1927,t3dl_e,3.4726e-05,2.32225e-05,2,1.4953601033480461,a64fx-square_set-openmp-1000,226
384,mawi_201512020030,0.162779,0.108874,0,1.495113617576281,cirrus-square_set-openmp-1000,321
896,mawi_201512020030,0.233725,0.156342,0,1.4949597676887847,archer2-square_set-openmp-1000,321
1557,m3plates,3.50344e-05,2.34782e-05,0,1.4922097946179858,xci-square_set-serial-1000,530
897,rajat29,0.00279094,0.00187078,0,1.4918590106800371,archer2-square_set-openmp-1000,5
385,c-60,7.76327e-05,5.21358e-05,0,1.4890478327751755,cirrus-square_set-openmp-1000,322
386,gupta2,0.000774209,0.000520093,0,1.488597231648955,cirrus-square_set-openmp-1000,323
3960,laminar_duct3D,0.000167656,0.000112636,5,1.4884761532724884,instinct-square_set-hip-1000,1387
3961,CurlCurl_3,0.000560132,0.000376332,3,1.488398541713168,instinct-square_set-hip-1000,1352
3962,kron_g500-logn19,0.00260216,0.00174847,0,1.4882497269040933,instinct-square_set-hip-1000,111
2587,2D_27628_bjtcai,0.00226914,0.00152478,5,1.4881753433282177,a64fx-square_set-serial-1000,663
2588,hugebubbles-00020,2.99879,2.01678,0,1.4869197433532664,a64fx-square_set-serial-1000,853
2589,football,1.50618e-06,1.01343e-06,0,1.4862200645333175,a64fx-square_set-serial-1000,397
1179,hep-th,0.000131971,8.87968e-05,0,1.4862134671519693,archer2-square_set-serial-1000,511
1180,GAP-road,0.332259,0.223611,0,1.4858794960891908,archer2-square_set-serial-1000,194
3267,analytics,0.00153628,0.00103434,0,1.485275634704256,ampere-square_set-cuda-1000,37
66,a0nsdsil,0.000236521,0.000159336,0,1.4844165788020285,cirrus-square_set-cuda-1000,66
387,soc-sign-Slashdot090216,0.000153907,0.000103759,0,1.4833122909819871,cirrus-square_set-openmp-1000,324
67,shermanACb,0.00023162,0.000156166,0,1.4831653496919943,cirrus-square_set-cuda-1000,67
1928,bloweybl,9.02859e-05,6.08753e-05,0,1.4831286252388078,a64fx-square_set-openmp-1000,59
1929,Stanford_Berkeley,0.00440394,0.00297064,0,1.4824886219804487,a64fx-square_set-openmp-1000,41
2590,gre_216a,7.79634e-06,5.26063e-06,0,1.4820164124829156,a64fx-square_set-serial-1000,1040
388,ljournal-2008,0.0558603,0.037716,0,1.4810769965001591,cirrus-square_set-openmp-1000,325
2591,gre_343,1.24338e-05,8.39559e-06,0,1.4809918064126522,a64fx-square_set-serial-1000,1041
898,web-NotreDame,0.000831421,0.000561594,0,1.480466315523314,archer2-square_set-openmp-1000,75
2592,bips07_2476,0.000695032,0.000470141,0,1.4783479849662124,a64fx-square_set-serial-1000,682
899,c-48,0.000105267,7.13031e-05,0,1.476331323603041,archer2-square_set-openmp-1000,318
1181,road_usa,0.327096,0.221598,0,1.4760783039558119,archer2-square_set-serial-1000,193
2593,bayer02,0.000694605,0.000470881,0,1.4751179172657212,a64fx-square_set-serial-1000,1042
2594,sherman4,3.90429e-05,2.64819e-05,0,1.4743239722225367,a64fx-square_set-serial-1000,898
1182,geom,0.000117926,7.99979e-05,0,1.4741136954845064,archer2-square_set-serial-1000,506
1930,descriptor_xingo6u,8.38389e-05,5.68827e-05,0,1.4738910072834097,a64fx-square_set-openmp-1000,629
2595,GD96_c,2.46234e-06,1.67113e-06,0,1.4734580792637317,a64fx-square_set-serial-1000,807
389,mawi_201512020130,0.303253,0.205915,0,1.4727096131899085,cirrus-square_set-openmp-1000,326
68,webbase-1M,0.000436679,0.000296701,0,1.4717813556408639,cirrus-square_set-cuda-1000,68
1931,c-51,0.000155448,0.000105659,0,1.471223464163015,a64fx-square_set-openmp-1000,342
3963,Dubcova3,0.000160076,0.000108827,3,1.4709217381715936,instinct-square_set-hip-1000,1460
2596,com-Amazon,0.0396684,0.0269777,0,1.470414453418935,a64fx-square_set-serial-1000,820
2597,bips98_1450,0.000457001,0.000310885,0,1.4700001608311755,a64fx-square_set-serial-1000,1043
390,com-LiveJournal,0.0497732,0.0339161,0,1.467539015393869,cirrus-square_set-openmp-1000,125
1558,bcsstm19,3.08257e-06,2.10417e-06,0,1.4649814416135578,xci-square_set-serial-1000,453
391,mawi_201512020000,0.0847358,0.0578728,0,1.46417315215438,cirrus-square_set-openmp-1000,0
1932,usroads,0.000121257,8.28243e-05,0,1.4640268616818977,a64fx-square_set-openmp-1000,474
2598,ecology2,0.0373824,0.0255402,5,1.463669039396716,a64fx-square_set-serial-1000,145
392,c-69,0.000132733,9.06904e-05,0,1.4635837971825023,cirrus-square_set-openmp-1000,327
2599,LFAT5000,0.000690862,0.000472064,0,1.463492238340564,a64fx-square_set-serial-1000,1044
900,poli4,5.61823e-05,3.84196e-05,0,1.4623343293527262,archer2-square_set-openmp-1000,660
1439,sx-superuser,0.000644199,0.000440704,0,1.4617498366250363,xci-square_set-openmp-1000,40
69,a2nnsnsl,0.000232101,0.00015884,0,1.4612251322085117,cirrus-square_set-cuda-1000,69
70,circuit_4,0.000245896,0.000168396,0,1.4602247084253783,cirrus-square_set-cuda-1000,70
2600,as-caida,0.00178934,0.00122567,0,1.4598872453433631,a64fx-square_set-serial-1000,191
393,vsp_c-30_data_data,5.37453e-05,3.68202e-05,0,1.4596688774096829,cirrus-square_set-openmp-1000,328
2601,gre_512,1.89702e-05,1.29995e-05,0,1.459302280856956,a64fx-square_set-serial-1000,1045
2602,HTC_336_4438,0.00965737,0.0066189,0,1.4590596624816814,a64fx-square_set-serial-1000,51
1933,usroads-48,0.000119064,8.16289e-05,0,1.458601059183696,a64fx-square_set-openmp-1000,477
3964,marine1,0.000210657,0.000144547,3,1.4573598898628128,instinct-square_set-hip-1000,199
2603,gre_216b,7.76125e-06,5.3271e-06,0,1.456937170317809,a64fx-square_set-serial-1000,1046
71,nlpkkt80,0.000901683,0.000619062,3,1.4565310098180797,cirrus-square_set-cuda-1000,71
2604,hydr1c,0.000266329,0.000182875,0,1.4563444976076554,a64fx-square_set-serial-1000,1047
394,TSC_OPF_300,0.000182658,0.000125452,0,1.4559991072282628,cirrus-square_set-openmp-1000,329
1183,nd2010,0.00228321,0.00156829,0,1.4558595667893055,archer2-square_set-serial-1000,491
395,soc-sign-Slashdot081106,0.000144074,9.90115e-05,0,1.455123899749019,cirrus-square_set-openmp-1000,330
2605,t2dal_a,0.000317988,0.000218602,5,1.4546435988691777,a64fx-square_set-serial-1000,1048
901,ins2,0.0025841,0.00177746,0,1.4538161196313841,archer2-square_set-openmp-1000,6
2606,t2dal_bci,0.000318433,0.000219079,5,1.4535076387969637,a64fx-square_set-serial-1000,1049
2607,t2dal,0.000318394,0.000219085,5,1.4532898190200152,a64fx-square_set-serial-1000,1050
2608,chipcool1,0.00229699,0.00158108,5,1.4527980873833077,a64fx-square_set-serial-1000,181
1559,GD01_Acap,3.28372e-06,2.26098e-06,0,1.4523436739820788,xci-square_set-serial-1000,475
